CASE_ID,FARM_ID,fulltime_worker_22,parttime_worker_22,employees_22,fulltime_worker_21,partime_worker_21,employees_21,lease_price(per ha),lease_land,sell_land,buy_land,max_buy_price,tractor_value,unit,tractor_and_equip,agri_equip,unit,caws,pigs,credit_applied,credit_recieved,last_credit_year,credit_amount,unit,interest_rate,working_capital_invest,public_social_support_21,support_amount_21,relative_support_21,relative_amount_21,public_social_support_22,support_amount_22,relative_support_22,relative_amount_22,monetary_assistance_22,monetary_amount(UAH),technical_assistance,government,ngo,other_farmers,int_org,private_supplier,require_technical_assistance,kind_of_assistance_1,assistance_provider,kind_of_assistance_2,assistance2_provider,relative/neighbour_support,support_amount,country_situation_before_war,country_situation_now,personal_before_war,personal_now,s3_q14c_1,s3_q14c_2,s3_q14c_3,s3_q14c_4,s3_q14c_5,s3_q14c_8,s3_q14c_9,s3_q14c_6,s3_q14c_7,govt_1,govt_2,govt_3,govt_4,govt_5
4913192,5905,1,0,2,1,0,1,5000,Yes,No,Yes,30000,1000000,UAH,,5000000,UAH,0,0,No,No,,,,,,No,,No,,Yes,More than 60 000 UAH,No,,No,,Yes,No,No,No,No,Yes,Rather agree,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",Other farmers,Getting credit,Banks,Yes,,8,1 - Very Bad,6,3,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes
4794934,4895,1,0,0,1,0,0,1300,Yes,No,Yes,20000,0,,,5000,UAH,0,0,Yes,No,,,,,,Yes,Less than 20 000 UAH,No,,Yes,Less than 20 000 UAH,No,,No,,No,,,,,,,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",Government,Getting credit,Banks,No,,5,1 - Very Bad,5,1 - Very Bad,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes
4768081,1799,3,0,3,3,0,3,5000,Yes,No,Yes,40000,20000000,UAH,,10000000,UAH,0,0,Yes,Yes,2021,2838020352,UAH,0,Yes,No,,No,,No,,No,,No,,No,,,,,,,Getting credit,Government,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",Government,No,,7,1 - Very Bad,10 - Very Good,1 - Very Bad,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes
4806481,2822,0,1,0,0,1,0,0,Yes,No,Yes,30000,0,,,0,,0,0,Yes,No,,,,,,Yes,20 000 - 40 000 UAH,No,,Yes,40 000 - 60 000 UAH,No,,No,,No,,,,,,,Getting credit,International organization,DO NOT NEED ASSISTANCE,,Yes,50000,6,3,6,3,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
4794767,4925,3,3,0,0,3,0,3500,Yes,No,Yes,40000,300000,UAH,,500000,UAH,0,1,Yes,No,,,,,,No,,No,,No,,Yes,40 000 - 60 000 UAH,No,,No,,,,,,,,,,,Yes,100000,8,2,10 - Very Good,5,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes
4820097,1881,1,1,0,1,1,0,,No,No,No,,500000,UAH,,,,5,5,Yes,Yes,2022,700000,UAH,0,Yes,Yes,Less than 20 000 UAH,No,,Yes,Less than 20 000 UAH,No,,No,,No,,,,,,,,,,,No,,,1 - Very Bad,,1 - Very Bad,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No
4946685,8415,2,0,0,2,0,0,3000,No,No,No,,60000,USD,,10000,USD,0,0,No,No,,,,,,No,,No,,Yes,Less than 20 000 UAH,No,,No,,No,,,,,,,DO NOT NEED ASSISTANCE,,,,No,,7,5,8,4,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No
6377358,1138,1,1,0,1,1,0,3889,Yes,No,Yes,,600000,UAH,,300000,UAH,0,0,Yes,No,,,,,,No,,No,,Yes,Less than 20 000 UAH,No,,No,,No,,,,,,,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",International organization,Getting credit,International organization,Yes,100000,5,2,6,4,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes
4983740,11186,1,1,0,1,1,0,0,No,No,No,,,,,,,0,0,No,No,,,,,,No,,No,,No,,No,,No,,No,,,,,,,DO NOT NEED ASSISTANCE,,,,No,,3,4,7,3,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No
4803430,317,1,0,1,1,0,1,3500,Yes,No,No,,1000000,UAH,,500000,UAH,0,0,No,No,,,,,,No,,No,,No,,No,,No,,No,,,,,,,Getting credit,International organization,DO NOT NEED ASSISTANCE,,Yes,200000,5,1 - Very Bad,5,1 - Very Bad,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
4994176,8255,3,,60,4,0,100,5000,Yes,No,Yes,30000,40000000,UAH,,80000000,UAH,150,0,Yes,Yes,2022,10000000,UAH,20,Yes,No,,No,,No,,No,,No,,Yes,Yes,No,No,No,No,Rather disagree,Getting credit,Government,DO NOT NEED ASSISTANCE,,No,,7,3,8,4,No,No,No,No,No,Yes,No,No,No,Yes,No,Yes,No,Yes
4848037,2188,1,1,0,1,1,0,4500,Yes,No,Yes,,5000,USD,,,,0,0,Yes,Yes,2021,100000,UAH,18,Yes,Yes,40 000 - 60 000 UAH,No,,Yes,40 000 - 60 000 UAH,No,,No,,No,,,,,,,DO NOT NEED ASSISTANCE,,,,No,,8,4,8,4,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes
4965459,5718,1,0,1,1,0,,,Yes,No,Yes,,,,,,,0,0,Yes,No,,,,,,No,,No,,No,,No,,No,,No,,,,,,,DO NOT NEED ASSISTANCE,,,,,,,,,,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes
4803953,2455,2,0,2,1,1,0,4000,Yes,No,Yes,,15000,UAH,,15000,UAH,1,2,Yes,No,,,,,,Yes,20 000 - 40 000 UAH,No,,No,,No,,No,,No,,,,,,,Getting credit,NGO,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",Government,No,,10 - Very Good,1 - Very Bad,8,,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No
4905795,5835,1,0,2,1,0,2,3000,,No,Yes,,,,,,,0,0,Yes,Yes,2020,300000,UAH,7,Yes,No,,No,,No,,No,,No,,No,,,,,,,Getting credit,Banks,DO NOT NEED ASSISTANCE,,No,,6,2,8,6,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes
4919945,6207,5,5,0,4,4,0,0,,No,,,320000,UAH,,,,5,8,No,No,,,,,,Yes,20 000 - 40 000 UAH,No,,Yes,20 000 - 40 000 UAH,No,,No,,Yes,No,No,No,No,No,Rather agree,Providing literature,Government,Getting credit,Government,No,,6,,6,,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No
4939513,6424,2,1,1,1,1,1,3400,Yes,No,Yes,,100000,UAH,,100000,UAH,0,2,Yes,Yes,2012,100000,UAH,,Yes,No,,No,,No,,No,,Yes,280000,No,,,,,,,Getting credit,International organization,DO NOT NEED ASSISTANCE,,Yes,50000,7,3,6,2,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes
4862313,1168,1,0,10,1,1,10,800,,No,Yes,20000,1000000,UAH,,,,0,0,Yes,No,,,,,,Yes,20 000 - 40 000 UAH,No,,Yes,20 000 - 40 000 UAH,No,,Yes,180000,Yes,No,No,No,No,Yes,Rather agree,Getting credit,,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",Other farmers,No,,4,4,8,3,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes
6462186,2056,1,0,5,2,0,5,6000,Yes,No,Yes,80000,10000000,UAH,,10000000,UAH,0,20,Yes,Yes,2022,3000000,UAH,0,Yes,No,,No,,No,,No,,No,,No,,,,,,,Getting credit,Banks,DO NOT NEED ASSISTANCE,,No,,8,5,8,5,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes
4762933,173,0,0,20,0,0,20,,Yes,No,Yes,,,,,,,0,0,Yes,Yes,2022,11500000,UAH,3,Yes,,,No,,,,,,,,Yes,No,Yes,No,No,No,Rather agree,Getting credit,Banks,Trainings related to doing business or management,Other farmers,No,,7,3,10 - Very Good,8,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes
4880191,7190,1,0,0,1,0,0,,Yes,No,No,,80000,UAH,,50000,UAH,0,5,No,No,,,,,,No,,No,,Yes,20 000 - 40 000 UAH,No,,Yes,6500,No,,,,,,,Getting credit,Government,DO NOT NEED ASSISTANCE,,No,,5,3,5,5,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes
5005024,7889,2,1,5,2,1,4,5000,Yes,No,Yes,35000,4000000,UAH,,6000000,UAH,0,5,Yes,Yes,2022,1500000,UAH,7,Yes,No,,No,,No,,No,,No,,No,,,,,,,Trainings related to doing business or management,,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",Other farmers,No,,5,3,7,3,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes
4973619,7557,2,0,0,2,0,0,7000,Yes,No,Yes,,700000,UAH,,,,0,0,Yes,No,,,,,,No,,No,,No,,No,,No,,Yes,No,Yes,No,No,No,Rather agree,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",,DO NOT NEED ASSISTANCE,,No,,6,1 - Very Bad,6,4,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes
4954559,10962,1,0,1,1,0,0,0,,No,No,,0,,,0,,0,0,No,No,,,,,,No,,No,,No,,No,,No,,No,,,,,,,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",Other farmers,DO NOT NEED ASSISTANCE,,No,,6,1 - Very Bad,6,2,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,No
4819713,1372,3,0,130,3,0,146,,Yes,No,Yes,,,,,,,,,Yes,Yes,2022,60000000,UAH,0,Yes,Yes,Less than 20 000 UAH,No,,No,,No,,,,No,,,,,,,DO NOT NEED ASSISTANCE,,,,No,,8,2,7,2,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes
4984153,7773,4,0,3,3,0,3,4000,Yes,Yes,Yes,30000,4000000,UAH,,6000000,UAH,0,0,Yes,Yes,2022,1800000,UAH,7,Yes,Yes,Less than 20 000 UAH,No,,No,,No,,Yes,6000,Yes,No,Yes,No,No,No,Rather agree,Trainings related to doing business or management,NGO,Getting credit,International organization,No,,7,2,8,3,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No
6381895,7794,,,45,,,35,5000,Yes,No,Yes,40000,,,"30,000,000 UAH - s3_q3a + s3_q3b",,,0,400,Yes,Yes,2022,5000000,UAH,5,Yes,,,,,,,,,No,,No,,,,,,,Getting credit,Banks,Trainings related to doing business or management,International organization,No,,10 - Very Good,3,8,6,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes
4967433,6121,1,0,0,1,0,0,0,Yes,No,Yes,,1200000,UAH,,800000,UAH,0,0,Yes,Yes,2004,50000,UAH,0,Yes,No,,No,,No,,No,,Yes,256000,No,,,,,,,Getting credit,,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",International organization,No,,9,2,8,1 - Very Bad,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes
4778064,3224,1,0,1,1,0,1,260,No,No,No,,400000,UAH,,300000,UAH,0,0,Yes,Yes,2019,150000,UAH,26,Yes,Yes,Less than 20 000 UAH,No,,Yes,Less than 20 000 UAH,No,,No,,No,,,,,,,Getting credit,,DO NOT NEED ASSISTANCE,,No,,6,2,7,2,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes
4861232,1396,,,3,,,3,0,No,No,No,,,,,,,12,43,No,No,,,,,,,,,,,,,,,,No,,,,,,,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",Government,Getting credit,Government,No,,6,2,8,5,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No
4916710,2494,3,0,,2,0,0,2800,No,No,Yes,40000,,,,,,0,0,Yes,Yes,2020,400000,UAH,7,Yes,No,,No,,No,,No,,No,,Yes,No,Yes,No,No,No,Rather agree,DO NOT NEED ASSISTANCE,,,,Yes,,5,,5,1 - Very Bad,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,No,Yes
4924874,7007,3,1,2,3,1,2,5800,Yes,No,Yes,,1000000,UAH,,1000000,UAH,36,40,Yes,No,,,,,,No,,No,,No,,No,,No,,No,,,,,,,DO NOT NEED ASSISTANCE,,,,No,,4,,10 - Very Good,,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No
4904543,6737,1,0,0,1,0,0,,Yes,No,Yes,,1000000,UAH,,1000000,UAH,0,1,Yes,Yes,2020,300000,UAH,7,Yes,No,,No,,No,,No,,No,,No,,,,,,,,,,,No,,9,3,7,3,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
5055725,9751,,,5,,,5,4500,Yes,Yes,Yes,60000,0,,,22000000,UAH,0,0,Yes,Yes,2020,1000000,UAH,17,No,,,,,,,,,,,Yes,No,No,No,Yes,No,Rather agree,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",Other farmers,Trainings related to doing business or management,Other farmers,Yes,1000000,9,5,9,5,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes
4794366,720,1,0,1,1,0,2,4500,Yes,No,Yes,,10000,USD,,5000,USD,0,0,Yes,Yes,2019,,,19,Yes,No,,No,,No,,No,,No,,No,,,,,,,Getting credit,Government,DO NOT NEED ASSISTANCE,,No,,8,3,4,4,No,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes
4845665,4378,3,,0,3,0,0,1500,Yes,No,Yes,25000,,,,100000,UAH,0,0,Yes,No,,,,,,No,,No,,No,,No,,Yes,6500,No,,,,,,,Getting credit,International organization,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",,,,8,3,8,4,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes
4794686,1288,1,0,0,1,0,0,6500,Yes,No,Yes,30000,1200000,UAH,,400000,UAH,5,2,Yes,Yes,2022,390000,UAH,5,Yes,No,,No,,No,,No,,Yes,13000,Yes,No,Yes,No,No,No,Rather agree,Getting credit,Government,DO NOT NEED ASSISTANCE,,No,,7,2,5,3,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No
4944040,6266,1,0,1,0,0,1,4500,Yes,No,Yes,60000,500000,UAH,,500000,UAH,0,1,Yes,Yes,,,,,Yes,,,No,,No,,No,,Yes,2200,No,,,,,,,Getting credit,International organization,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",Government,Yes,,10 - Very Good,5,10 - Very Good,5,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No
6398272,10153,,,21,,,10,4200,Yes,No,Yes,32000,13000000,UAH,,9000000,UAH,0,0,Yes,No,,,,,,,,,,,,,,No,,No,,,,,,,Getting credit,Government,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",Government,No,,8,6,9,5,No,No,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No
4904746,5336,2,0,0,2,0,0,3500,Yes,No,Yes,,2260000,UAH,,7000000,UAH,0,0,Yes,Yes,2021,3200000,UAH,7,Yes,No,,No,,No,,No,,Yes,6500,Yes,No,No,No,No,Yes,Rather agree,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",Other farmers,Getting credit,Government,Yes,100000,9,2,9,5,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,Yes
4992241,8768,2,0,0,2,0,0,4500,Yes,No,Yes,80000,0,,,0,,0,0,Yes,Yes,2021,300000,UAH,,Yes,Yes,More than 60 000 UAH,No,,Yes,More than 60 000 UAH,No,,Yes,7700,No,,,,,,,Getting credit,International organization,DO NOT NEED ASSISTANCE,,No,,9,3,7,3,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes
4866540,794,1,0,0,1,0,0,1500,Yes,No,Yes,32000,0,,,0,,0,0,Yes,No,,,,,,Yes,Less than 20 000 UAH,No,,No,,No,,Yes,19500,No,,,,,,,Getting credit,Government,DO NOT NEED ASSISTANCE,,No,,8,3,9,1 - Very Bad,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes
5006636,9029,0,0,100,0,0,100,4000,,,,,0,,,,,800,0,Yes,Yes,2022,20000000,UAH,0,Yes,,,,,,,,,No,,Yes,No,No,Yes,No,No,Rather agree,Getting credit,Government,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",Other farmers,No,,7,3,7,3,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes
4986431,11127,1,0,5,1,0,5,6000,Yes,No,No,,,,,,,0,0,Yes,Yes,2021,1000000,UAH,,Yes,No,,No,,Yes,Less than 20 000 UAH,No,,No,,No,,,,,,,Getting credit,International organization,DO NOT NEED ASSISTANCE,,No,,10 - Very Good,,7,3,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No
4917235,6291,1,0,2,1,0,2,2800,Yes,No,Yes,,0,,,0,,0,0,No,No,,,,,,No,,No,,No,,No,,No,,No,,,,,,,DO NOT NEED ASSISTANCE,,,,No,,8,4,8,4,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No
4806494,3473,4,4,0,4,4,0,3200,Yes,No,No,,3000000,UAH,,2000000,UAH,0,0,No,No,,,,,,Yes,More than 60 000 UAH,No,,Yes,More than 60 000 UAH,No,,No,,No,,,,,,,Getting credit,Government,Trainings related to doing business or management,Input suppliers/dealers,No,,,,8,3,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes
6458367,1468,,,0,,,0,5000,Yes,No,Yes,50000,,,"1,500,000 UAH - s3_q3a + s3_q3b",,,0,0,Yes,Yes,2007,200000,UAH,16,Yes,No,,,,,,,,No,,No,,,,,,,DO NOT NEED ASSISTANCE,,,,Yes,,8,5,8,4,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No
4900082,623,1,1,10,1,1,8,3500,Yes,Yes,Yes,50000,,,,,,0,0,Yes,Yes,2022,2500000,UAH,5,Yes,No,,No,,No,,No,,No,,No,,,,,,,Getting credit,International organization,DO NOT NEED ASSISTANCE,,No,,7,1 - Very Bad,2,2,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No
6378582,731,2,0,5,0,0,0,4500,Yes,No,Yes,,500000,UAH,,500000,UAH,0,0,Yes,No,,,,,,No,,No,,No,,No,,No,,No,,,,,,,Getting credit,International organization,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",International organization,Yes,500000,5,1 - Very Bad,7,1 - Very Bad,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes
4887107,315,0,0,2,0,0,2,5000,Yes,No,Yes,35000,50000,USD,,45000,USD,4,0,Yes,No,,,,,,No,,No,,No,,No,,No,,Yes,No,Yes,No,No,No,Rather agree,Getting credit,International organization,DO NOT NEED ASSISTANCE,,Yes,1000000,7,5,7,5,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No
4764846,4481,0,0,,1,0,0,0,Yes,Yes,Yes,30000,120000,UAH,,400000,UAH,1,14,No,No,,,,,,Yes,Less than 20 000 UAH,No,,No,,No,,No,,,,,,,,,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",Government,Trainings related to doing business or management,International organization,No,,7,3,8,1 - Very Bad,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes
4968346,5831,1,3,0,1,3,1,3500,Yes,No,Yes,30000,1500000,UAH,,2000000,UAH,0,0,Yes,Yes,2021,1200000,UAH,7,Yes,Yes,Less than 20 000 UAH,No,,Yes,20 000 - 40 000 UAH,No,,No,,No,,,,,,,DO NOT NEED ASSISTANCE,,,,Yes,30000,4,1 - Very Bad,4,1 - Very Bad,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No
4797888,1049,3,3,0,0,3,0,5500,Yes,No,Yes,80000,400000,UAH,,8000000,UAH,0,0,Yes,No,,,,,,No,,No,,Yes,Less than 20 000 UAH,No,,Yes,25000,Yes,No,Yes,Yes,No,No,Rather agree,Getting credit,Government,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",Other farmers,Yes,500000,7,1 - Very Bad,7,1 - Very Bad,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
4777548,2093,2,0,0,0,0,0,,Yes,No,No,,3500,USD,,4000,USD,0,0,No,No,,,,,,No,,No,,No,,No,,No,,No,,,,,,,DO NOT NEED ASSISTANCE,,,,No,,5,5,5,2,No,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes
5003268,3127,,,0,,,0,0,No,No,Yes,,600000,UAH,,,,0,0,Yes,Yes,1998,70000000,UAH,,Yes,No,,No,,No,,No,,No,,No,,,,,,,,,,,No,,,5,5,5,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No
4825079,2486,1,1,0,2,0,0,6000,Yes,No,Yes,60000,50000,USD,,20000,USD,0,0,Yes,Yes,2021,700000,UAH,7,Yes,No,,No,,Yes,Less than 20 000 UAH,No,,Yes,192000,No,,,,,,,Getting credit,Government,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",Government,Yes,80000,9,3,9,2,No,Yes,No,Yes,No,No,No,No,No,Yes,Yes,No,No,No
4982733,9131,2,2,0,0,0,0,0,Yes,No,Yes,,0,,,0,,0,0,No,No,,,,,,No,,No,,Yes,Less than 20 000 UAH,No,,No,,No,,,,,,,DO NOT NEED ASSISTANCE,,,,No,,7,4,8,6,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes
4997803,7966,4,0,2,4,0,2,3000,Yes,No,Yes,40000,2500000,UAH,,1500000,UAH,0,0,Yes,No,,,,,,Yes,Less than 20 000 UAH,No,,No,,No,,No,,No,,,,,,,Getting credit,Government,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",International organization,No,,8,3,8,5,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No
4840805,1600,2,2,0,2,2,0,0,Yes,No,Yes,30000,400000,UAH,,20000,UAH,0,2,Yes,No,,,,,,No,,No,,No,,No,,No,,No,,,,,,,Getting credit,Government,DO NOT NEED ASSISTANCE,,No,,5,2,5,1 - Very Bad,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No
4917378,5338,1,0,0,1,0,0,1500,No,No,Yes,35000,1000000,UAH,,300000,UAH,0,0,Yes,No,,,,,,No,,No,,No,,No,,Yes,13000,No,,,,,,,Trainings related to doing business or management,,Getting credit,International organization,No,,8,4,8,4,No,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes
6400364,11457,1,1,0,1,1,0,7400,Yes,No,Yes,40000,,,,50000,USD,0,0,No,No,,,,,,No,,No,,No,,No,,No,,No,,,,,,,DO NOT NEED ASSISTANCE,,,,No,,8,3,6,3,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes
4873715,1361,0,0,12,0,0,13,1500,Yes,No,Yes,40000,5000000,UAH,,10000000,UAH,0,0,Yes,Yes,2022,5000000,UAH,0,Yes,No,,No,,Yes,Less than 20 000 UAH,No,,No,,Yes,No,Yes,Yes,No,No,Rather agree,Getting credit,Government,DO NOT NEED ASSISTANCE,,Yes,300000,8,4,9,4,No,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,Yes
5006821,7746,0,1,,0,1,,,Yes,,,,,,,,,0,0,Yes,Yes,2022,,,,Yes,No,,No,,No,,No,,,,No,,,,,,,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",Government,,,No,,,,,,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes
4816052,1979,1,1,1,1,1,0,0,Yes,No,Yes,80000,2750000,UAH,,,,0,0,Yes,Yes,2020,,,12,Yes,Yes,20 000 - 40 000 UAH,No,,Yes,20 000 - 40 000 UAH,No,,No,,Yes,No,Yes,No,No,No,Rather agree,Other assistance (SPECIFY),Government,Other assistance (SPECIFY),Government,Yes,60000,4,,7,3,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes
4794520,4485,0,0,23,0,0,18,,Yes,No,Yes,,,,,6000000,UAH,0,271,Yes,Yes,2021,8000000,UAH,13,Yes,,,,,,,,,,,,,,,,,,Other assistance (SPECIFY),,Getting credit,Government,No,,8,3,7,3,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes
4847273,4232,1,0,2,1,0,2,3500,Yes,No,,,600000,UAH,,500000,UAH,0,0,No,No,,,,,,No,,No,,No,,No,,No,,No,,,,,,,,,,,No,,8,7,7,8,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No
4947659,9464,3,0,5,3,0,5,5000,,Yes,Yes,,,,300000 UAH - s3_q3a + s3_q3b,,,0,0,Yes,Yes,2022,5000000,UAH,0,Yes,No,,No,,No,,No,,No,,No,,,,,,,Getting credit,Government,,,No,,8,3,8,8,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes
4768896,4524,0,1,1,0,1,1,5000,Yes,No,Yes,,100000,UAH,,110000,UAH,0,2,Yes,No,,,,,,No,,No,,Yes,Less than 20 000 UAH,No,,No,,No,,,,,,,Getting credit,International organization,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",Government,No,,6,2,6,2,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes
6400871,9929,,,20,0,0,,3000,Yes,No,Yes,40000,,,,,,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,5,3,5,3,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes
4759299,1889,2,0,1,2,0,0,,,No,Yes,,3000000,UAH,,2000000,UAH,0,0,Yes,Yes,2022,500000,UAH,0,Yes,No,,No,,No,,No,,No,,No,,,,,,,Getting credit,International organization,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",Government,No,,8,4,8,4,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No
5000350,7520,1,1,0,1,1,0,4500,No,No,Yes,80000,1000000,UAH,,1000000,UAH,0,0,No,Yes,2021,200000,UAH,19,Yes,No,,No,,No,,No,,No,,No,,,,,,,Getting credit,International organization,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",NGO,Yes,100000,8,5,8,5,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No
4794727,4074,1,0,2,1,0,2,270,Yes,No,Yes,,2000000,UAH,,10000000,UAH,0,0,Yes,Yes,2021,3000000,UAH,,Yes,No,,No,,No,,No,,No,,No,,,,,,,DO NOT NEED ASSISTANCE,,,,No,,7,1 - Very Bad,8,1 - Very Bad,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No
4757651,3729,2,0,0,2,0,0,4500,Yes,No,Yes,60000,100000,UAH,,12000,USD,0,0,Yes,Yes,2021,15000,UAH,36,No,No,,No,,No,,No,,No,,No,,,,,,,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",Other farmers,Providing literature,NGO,No,,9,4,9,5,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes
4785927,3683,1,0,6,1,0,6,5000,No,No,Yes,40000,0,,,0,,0,0,Yes,No,,,,,,No,,No,,No,,No,,No,,No,,,,,,,Getting credit,International organization,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",Other farmers,No,,6,3,8,7,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No
